Parameter,q025,q250,median,q750,q975
log_rbar_devs_1998,-1.2517779125352466,-1.0796352765985482,-0.9873950672559344,-0.8990974834934784,-0.7258736086738867
log_rbar_devs_1999,-0.32237219118975363,-0.15546499535823655,-0.07001341427383156,0.015221360666881623,0.17982493666558022
log_rbar_devs_2000,0.035499610583771324,0.19108827364947212,0.27366538786727634,0.3589643716471702,0.5288549818021986
log_rbar_devs_2001,-0.3858125677773228,-0.2121299706398423,-0.12342141650478489,-0.03531297945960299,0.1279829783011995
log_rbar_devs_2002,0.8422013221511059,0.9906657729563415,1.0707688099088806,1.1503481495968781,1.2991705036838934
log_rbar_devs_2003,-1.0350091080587935,-0.8590411013953725,-0.7695028392379708,-0.6767451821168726,-0.4980603820562153
log_rbar_devs_2004,-0.40646267561087096,-0.2336007625475096,-0.144053403309929,-0.05689120230181066,0.10777781767664191
log_rbar_devs_2005,-0.21212047003317314,-0.04532958373418472,0.04125169090997982,0.1301402363154769,0.2969411553203721
log_rbar_devs_2006,0.13734915008903292,0.306533527472197,0.39700140799097383,0.48399354481709933,0.6512031941022494
log_rbar_devs_2007,0.35712816249605933,0.5210499018814061,0.6093634398544898,0.6961206092289758,0.8576545491591878
log_rbar_devs_2008,0.028484798851101938,0.20096895718768382,0.28747879517777,0.3747453452966045,0.5380401248935053
log_rbar_devs_2009,-2.7031134302281184e-4,0.1583498376823016,0.24117268980723328,0.3261389734779301,0.48903292350400646
log_rbar_devs_2010,-0.8689815918848715,-0.6998207915587953,-0.6100335438364857,-0.5225563726357585,-0.35441235555658257
log_rbar_devs_2011,-1.2440225799557183,-1.071516136351946,-0.980988759508147,-0.8932169697951422,-0.7164996739289295
log_rbar_devs_2012,-0.24907477975656261,-0.07502667599292634,0.014644094273629449,0.10121712728606225,0.2647600547820227
log_rbar_devs_2013,-2.1152803605724975,-1.922206638610254,-1.824709788002382,-1.7206843836544135,-1.5269967538189293
log_rbar_devs_2014,1.114381394064599,1.2941704240483096,1.3910982913357124,1.4888837417111853,1.6706196590951472
log_rbar_devs_2015,-1.363282134675606,-1.1346025837578608,-1.014639491884946,-0.8968554099869661,-0.6613432297464789
log_rbar_devs_2016,0.32325277069130764,0.5771513250714615,0.7100257717726972,0.843056416279444,1.0918202329143076
log_rbar_devs_2017,-0.03512479778436837,0.2981857299655757,0.4796866374790403,0.6599028816008414,1.0055747648819695
log_rbar_devs_2018,-0.7686416169937177,-0.118105450309403,0.21495666717796258,0.5386436919161368,1.156557724291769
mat_a50_1,4.8276957342058795,5.182441559871464,5.380621733490463,5.582432845089398,5.983889106359108
mat_a95_1,7.310026648206202,7.880370733698456,8.189724165243213,8.499925608535484,9.121141307585798
mat_a50_2,4.352395593437202,4.649701305268957,4.816100263422014,4.99477210972934,5.363243746238315
mat_a95_2,6.503187647115488,7.0354738532745555,7.334411233543089,7.641592992224005,8.246466253507547
log_Mdevs_1,0.1497861338670812,0.19975674461698834,0.22595659749088792,0.2522597247614784,0.30416858812362224
log_Mdevs_2,-0.36010967526674875,-0.3108184407451997,-0.28545863819803774,-0.2604744836190491,-0.21150356904419632
log_Mdevs_3,-0.04680672992837192,0.02448118218694262,0.06008453532728364,0.0960918142362992,0.16422853081637342
log_s50_1,1.5563128789560163,1.608067971590403,1.6339332801948228,1.660918482828694,1.711995385035629
log_selk_1,-0.42167309494850713,-0.3289637066710709,-0.281817802727911,-0.23275186588441876,-0.1377823176762962
log_s50_2,1.4744979460773582,1.538650122983027,1.5731951304667025,1.6093179344790203,1.6833253605090068
log_selk_2,-0.3960777593083844,-0.266566186895842,-0.20005711758024525,-0.1348912452286175,-0.010688431683838843
