variable,fmort,mean,median,q025,q975,q250,q750
bpr,11.14,11.576146996603615,11.600658172238212,9.65981991522636,13.425225267845576,10.93920590531966,12.219778572775972
bpr,11.15,11.570552303110155,11.594882848397923,9.65532008657499,13.4190506995438,10.933961804054517,12.213834464058307
bpr,11.16,11.564965900209462,11.589116109165236,9.650830151349217,13.412882324117604,10.928708989012836,12.207883131470975
bpr,11.17,11.559387768932732,11.583357934663669,9.646347261306346,13.406721671865288,10.923506480473286,12.201929401932864
bpr,11.18,11.553817890369263,11.577675013915258,9.641870705348346,13.400570135914183,10.918221579148474,12.195984504946322
bpr,11.19,11.548256245666247,11.572033151159527,9.637400469981365,13.39442769579646,10.912944453665482,12.190048419842558
bpr,11.200000000000001,11.54270281602854,11.566501992370156,9.632936541750494,13.388294331111803,10.907675086590888,12.184121126017622
bpr,11.21,11.537157582718462,11.560980890717914,9.628480151717518,13.382150556911968,10.902413460542395,12.17827471095667
bpr,11.22,11.531620527055574,11.55544758628764,9.62403074634745,13.375572625661169,10.89715955818861,12.172441126175919
bpr,11.23,11.526091630416465,11.549839030595756,9.619587605386295,13.369004257401867,10.891892947366932,12.166616287152339
bpr,11.24,11.520570874234542,11.544238854796607,9.615150715538585,13.362445429816951,10.886609786345508,12.160800173600265
bpr,11.25,11.51505823999982,11.538647039743623,9.610720063547049,13.355888975294526,10.88133435360319,12.155110754215258
bpr,11.26,11.509553709258714,11.533201529602646,9.606295636192467,13.349341345945327,10.87606663185591,12.149327817664126
bpr,11.27,11.504057263613818,11.52771209848046,9.601877420293524,13.342803198137876,10.870806603870022,12.143419003091564
bpr,11.28,11.498568884723712,11.522219436096954,9.597465402706673,13.336274509822063,10.86557411273956,12.137622570603181
bpr,11.290000000000001,11.493088554302743,11.516701880107405,9.593059570325984,13.32975525902151,10.860367243659322,12.131849782329779
bpr,11.3,11.487616254120827,11.511165821013378,9.588659910083015,13.323245423833294,10.855223810202727,12.126076440458695
bpr,11.31,11.482151966003238,11.505637943840007,9.584266408946656,13.316744982427636,10.849997184199212,12.120286881690335
bpr,11.32,11.476695671830406,11.500131595071036,9.579879053922996,13.310253913047625,10.844848671847997,12.114510652330944
bpr,11.33,11.471247353537711,11.494639311437798,9.57549783205519,13.303772194008925,10.839646612382154,12.108793364025711
bpr,11.34,11.465806993115281,11.48920690835003,9.571122730423307,13.2972998036995,10.834379536163503,12.103084608460536
bpr,11.35,11.460374572607796,11.483782442121274,9.566753736144198,13.290836720579316,10.829124310478157,12.097384366086754
bpr,11.36,11.454950074114276,11.478454416345699,9.56239083637137,13.284382923180063,10.823876701505617,12.091692617416152
bpr,11.370000000000001,11.449533479787888,11.473036543547574,9.558034018294817,13.27793839010487,10.818731194290105,12.086009343020757
bpr,11.38,11.444124771835753,11.467626495743534,9.553683269140924,13.271503100028031,10.81370414366118,12.080334523532603
bpr,11.39,11.438723932518734,11.462224255148218,9.5493385761723,13.265077031694714,10.808714254769612,12.074668139643506
bpr,11.4,11.433330944151246,11.45682980402962,9.54499992668766,13.258659458256954,10.803731624127401,12.06901017210486
bpr,11.41,11.427945789101061,11.451377191181273,9.540667308021682,13.252246502990735,10.798756235788176,12.063300384121575
bpr,11.42,11.422568449789111,11.44594943828588,9.536340707544879,13.245842714577451,10.793769621190373,12.057453326294523
bpr,11.43,11.41719890868929,11.440529595285149,9.532020112663458,13.239448072009816,10.788600614648136,12.05161495397886
bpr,11.44,11.411837148328265,11.435165380370073,9.527705510819203,13.233062554350164,10.783492385146918,12.045785247187261
bpr,11.450000000000001,11.40648315128528,11.429841576868673,9.52339688948932,13.226855511551246,10.778438977057338,12.040090068289523
bpr,11.46,11.401136900191966,11.424553045796015,9.519094236186332,13.220740205855991,10.773392910671774,12.034426252296395
bpr,11.47,11.39579837773215,11.419275094278477,9.514797538457925,13.214634009354022,10.76834616380847,12.028737894215158
bpr,11.48,11.390467566641663,11.414010682376215,9.510506783886832,13.208536901472328,10.763180074095079,12.02304317163113
bpr,11.49,11.385144449708143,11.4087646077805,9.506221960090702,13.20244886170455,10.758038781006574,12.017428921353405
bpr,11.5,11.379829009770864,11.40352611251733,9.501943054721968,13.196369869610725,10.752904851520277,12.01182278408324
bpr,11.51,11.374521229720534,11.398295179621883,9.497670055467713,13.19029990481701,10.74777826943813,12.00620962433915
bpr,11.52,11.369221092499114,11.393071792179848,9.493402950049559,13.18423894701545,10.74275184029538,12.000478912087965
bpr,11.53,11.363928581099623,11.387811133892997,9.48914172622352,13.178186975963689,10.737735002375533,11.994756389367165
bpr,11.540000000000001,11.358643678565969,11.382541251974224,9.4848863717799,13.172143971484749,10.73272533884999,11.989166339721095
bpr,11.55,11.35336636799275,11.377197182657536,9.480636874543142,13.166109913466745,10.72773123641856,11.983584434457956
bpr,11.56,11.348096632525072,11.37186066590726,9.476366350971649,13.160084781862647,10.722775202878058,11.977983073654329
bpr,11.57,11.342834455358377,11.366559893761092,9.471983609952245,13.15406855669002,10.717852825247958,11.97243466494286
bpr,11.58,11.337579819738245,11.3613362276514,9.467606904023885,13.147976426892322,10.712785001265607,11.966972022994602
bpr,11.59,11.332332708960223,11.356076668614346,9.463236220702488,13.14169263492126,10.707715197116698,11.9615172049796
bpr,11.6,11.327093106369645,11.350819088404924,9.458871547538656,13.135417713982884,10.702773247453203,11.955993827453817
bpr,11.61,11.321860995361444,11.345601507498495,9.454512872117553,13.129151643988576,10.697872992352622,11.950358167333691
bpr,11.620000000000001,11.31663635937998,11.340399557717621,9.45016018205878,13.122894404915689,10.693015798873097,11.944730712775586
bpr,11.63,11.311419181918865,11.335205228469974,9.445813465016254,13.116645976807298,10.688176461948085,11.939111445221727
bpr,11.64,11.306209446520771,11.33006451430128,9.441602659243904,13.110406339771943,10.683245421658398,11.933563182666077
bpr,11.65,11.30100713677727,11.32502275524667,9.437378474170128,13.104474622391804,10.678185179181384,11.928021832994812
bpr,11.66,11.295812236328649,11.319914084984108,9.43306830522508,13.098739742525863,10.67313213593999,11.922488364273788
bpr,11.67,11.290624728863735,11.314769465009658,9.428764024602835,13.093013329915735,10.668086276276206,11.91696275872695
bpr,11.68,11.285444598119723,11.309553345542618,9.424465620196363,13.087295366028592,10.663047584576358,11.911444998632586
bpr,11.69,11.280271827882002,11.304342363562656,9.420173079931944,13.08158583239056,10.658099777253103,11.905975815513237
bpr,11.700000000000001,11.275106401983981,11.299138844300572,9.415886391769048,13.075884710586461,10.653306390040832,11.900599237392202
bpr,11.71,11.269948304306922,11.29394277123443,9.411605543700226,13.070191982259608,10.648538536825738,11.895230518673813
bpr,11.72,11.264797518779758,11.28875412789071,9.40733052375097,13.064507629111564,10.643777456442228,11.889869641889135
bpr,11.73,11.259654029378932,11.28357289784413,9.403061319979615,13.058831632901917,10.639023134326951,11.88451658962193
bpr,11.74,11.254517820128225,11.278407050014309,9.398797920477206,13.053163975448065,10.634287360357849,11.879171344508476
bpr,11.75,11.24938887509858,11.273281000484902,9.394540313367381,13.047409403975886,10.629560213469544,11.873833889237382
bpr,11.76,11.244267178407945,11.268169112514965,9.390288486806261,13.041571115058092,10.624816732173372,11.868416398120448
bpr,11.77,11.239152714221099,11.263108475491379,9.386042428982325,13.035741339602353,10.61993204415419,11.862992013116667
bpr,11.78,11.23404546674948,11.258055113910883,9.381802128116306,13.029920058953211,10.61505425480307,11.857575562922731
bpr,11.790000000000001,11.228945420251032,11.253009011889807,9.377567572461059,13.024107254514396,10.610183349278325,11.852167029915691
bpr,11.8,11.223852559030025,11.247970153590874,9.373338750301457,13.01830290774859,10.605319312780104,11.846766396525423
bpr,11.81,11.2187668674369,11.242864882633986,9.369115649954269,13.012503652196745,10.600462130550275,11.841373645234434
bpr,11.82,11.2136883298681,11.237732528909163,9.364898259768054,13.00670413198805,10.595644285135391,11.835988758577667
bpr,11.83,11.20861693076591,11.232607500579379,9.36068656812304,13.000913017383304,10.590870324336427,11.830649175423845
bpr,11.84,11.20355265461829,11.227489781577052,9.356480563431013,12.995130290062548,10.586103066022101,11.825481995755712
bpr,11.85,11.19849548595872,11.22242345486676,9.35228023413521,12.989355931763741,10.581232743462808,11.820322277983523
bpr,11.86,11.193445409366026,11.217377643733077,9.348085568710191,12.983320120281572,10.576513861455163,11.815170005806902
bpr,11.870000000000001,11.188402409464233,11.212339031727984,9.343896555661752,12.97729055093672,10.571718925903983,11.810025162974252
bpr,11.88,11.183366470922401,11.207233859191081,9.33971318352679,12.971269193085108,10.56679502008631,11.804887733282602
bpr,11.89,11.17833757845446,11.202107303628889,9.335535440873207,12.96525602877286,10.56191289001391,11.799748531137737
bpr,11.9,11.173315716819054,11.19698788577069,9.331363316299793,12.959425604068931,10.557039696674373,11.794551219783225
bpr,11.91,11.16830087081939,11.191875589901404,9.32719679843612,12.953943409334904,10.5522408750057,11.789361263653241
bpr,11.92,11.163293025303071,11.186770400351557,9.323035875942432,12.948467612491674,10.547510805794147,11.784178646660063
bpr,11.93,11.158292165161944,11.181672301497152,9.318880537509536,12.942996580600116,10.542806628618184,11.77882943099735
bpr,11.94,11.153298275331945,11.17656530096768,9.314730771858693,12.93735634677857,10.538140511182942,11.773478855344091
bpr,11.950000000000001,11.148311340792938,11.171402297409884,9.310586567741513,12.931480965938416,10.533495214215055,11.768202340169656
bpr,11.96,11.143331346568571,11.166452745783987,9.30638191626746,12.925605337043342,10.528856367906364,11.763065481219218
bpr,11.97,11.138358277726113,11.161656968037738,9.302128529293764,12.919737847035863,10.524230706135967,11.75791726367145
bpr,11.98,11.133392119376298,11.156837436607404,9.29788085313892,12.913878601811188,10.519625245818542,11.752776290525516
bpr,11.99,11.128432856673186,11.151917389292885,9.293638876282168,12.908027583487813,10.515040531262136,11.747571234776753
bpr,12,11.123480474813997,11.146873180431388,9.289402587234003,12.902184774240885,10.51047206728022,11.742294527806544
bpr,12.01,11.118534959038968,11.141836014177288,9.285171974536041,12.896350156301956,10.50590992820644,11.73712639937985
bpr,12.02,11.113596294631195,11.136805875229108,9.280947026760938,12.89052371195882,10.501354100721649,11.73201540849542
bpr,12.030000000000001,11.10866446691649,11.13188406688777,9.27672773251224,12.884705423555248,10.496768648528223,11.726923572942566
bpr,12.040000000000001,11.103739461263231,11.12695024747342,9.272514080424312,12.878895273490803,10.492136005538239,11.721833167588523
bpr,12.05,11.098821263082206,11.121969133266084,9.268366325554398,12.873093244220621,10.48747061053853,11.716785598057132
bpr,12.06,11.093909857826473,11.117084322251184,9.264334824959457,12.867299318255196,10.48284331498133,11.711745097403654
bpr,12.07,11.089005230991205,11.112206323198283,9.26030864568063,12.861513478160173,10.478222412345358,11.706711650427168
bpr,12.08,11.08410736811355,11.107335121478366,9.256287777065777,12.855735706556139,10.473610018231769,11.701685241971996
bpr,12.09,11.079216254772481,11.102470702504426,9.25227220849102,12.849965986118415,10.469045454514667,11.69666585692753
bpr,12.1,11.074331876588648,11.097613051731328,9.248261929360629,12.844204299576836,10.464487173907091,11.69165348022808
bpr,12.11,11.069454219224237,11.092762154655663,9.244256929106935,12.83845062971556,10.45993516322953,11.686648096852721
bpr,12.120000000000001,11.064583268382826,11.087917996815607,9.240257197190225,12.832704959372855,10.455389409339006,11.681649691825125
bpr,12.13,11.059719009809234,11.082973507261284,9.236262723098653,12.826967271440893,10.450764400699299,11.676658250213409
bpr,12.14,11.054861429289385,11.078030005783141,9.232273496348139,12.821237548865547,10.446131148302138,11.67165848311425
bpr,12.15,11.050010512650163,11.073093259754266,9.228289506482275,12.815515774646181,10.441504148333278,11.666531942145951
bpr,12.16,11.045166245759265,11.068163254570305,9.22431074307223,12.809801931835462,10.436883387539703,11.661295830881464
bpr,12.17,11.040328614525071,11.063239975668782,9.22033719571667,12.80409600353914,10.43226885270495,11.656066956113872
bpr,12.18,11.035497604896488,11.058354608556275,9.216368854041637,12.798397972915861,10.427660530648984,11.650845302093586
bpr,12.19,11.030673202862822,11.053538397158441,9.212405707700475,12.792707823176956,10.42305840822808,11.645793556511975
bpr,12.200000000000001,11.02585539445363,11.048778794391804,9.208447746373729,12.787025537586253,10.418464831005437,11.640976123587787
bpr,12.21,11.021044165738587,11.044015979063069,9.20449495976907,12.781351099459865,10.413898787861266,11.63616536479666
bpr,12.22,11.016239502827343,11.039149063007901,9.200547337621169,12.77568449216601,10.409338950598745,11.631360390039584
bpr,12.23,11.011441391869385,11.034338826185063,9.196604869691638,12.770025699124792,10.404704815338025,11.62651088035378
bpr,12.24,11.0066498190539,11.029555182778516,9.192667545768925,12.764374703808024,10.40006250256232,11.621646429335303
bpr,12.25,11.00186477060964,11.024778011518375,9.188735355668213,12.758731489739016,10.395446369060075,11.616590140178658
bpr,12.26,10.997086232804783,11.020043575193435,9.184808289231349,12.753096040492403,10.390836409424127,11.611477319536215
bpr,12.27,10.9923141919468,11.015354533415056,9.180842764953862,12.747468339693928,10.386260194596307,11.606371412161502
bpr,12.280000000000001,10.987548634382314,11.010671856284318,9.17687597359657,12.741848371020257,10.381714609341255,11.60127240320833
bpr,12.290000000000001,10.982789546496972,11.005995530432514,9.172914378647707,12.736236118198798,10.377163512225467,11.59618027787455
bpr,12.3,10.978036914715307,11.001325542528996,9.168957969856924,12.730631565007496,10.37259795937069,11.591095021401864
bpr,12.31,10.973290725500602,10.99660360250072,9.165006737000663,12.72503469527464,10.368038470870994,11.586016619075702
bpr,12.32,10.968550965354765,10.991857947267274,9.161060669882044,12.719445492878693,10.363485033963585,11.580945056225056
bpr,12.33,10.963817620818187,10.987145343980231,9.157119758330799,12.713863941748084,10.358954887836166,11.575880318222339
bpr,12.34,10.959090678469616,10.982439277769075,9.153183992203163,12.708290025861018,10.354461649590528,11.570966686962562
bpr,12.35,10.954370124926022,10.977715028307614,9.1492533613818,12.702723729245315,10.350004250006778,11.566052606371617
bpr,12.36,10.94965594684247,10.972984275181538,9.145327855775706,12.69728202651902,10.345558974336779,11.561145320511882
bpr,12.370000000000001,10.944948130911982,10.968223252733267,9.141407465320107,12.691884622251667,10.341120508367599,11.556206413487185
bpr,12.38,10.940246663865421,10.963446131726934,9.137492179976393,12.686494487097397,10.336711531692588,11.551161200958557
bpr,12.39,10.935551532471345,10.958684104021625,9.13358198973202,12.68111160627231,10.33231738681896,11.546122909080836
bpr,12.4,10.930862723535892,10.953910778671561,9.129676884600418,12.675735965038026,10.327932798638187,11.541048225180178
bpr,12.41,10.926180223902637,10.949127334128185,9.125776854620907,12.670367548701524,10.323554121185786,11.53592404298261
bpr,12.42,10.921504020452481,10.94435031992442,9.121881889858612,12.665006342614948,10.319181342309642,11.530806800378608
bpr,12.43,10.916834100103511,10.939578430125046,9.117991980404375,12.659652332175453,10.31481444989069,11.525696482492295
bpr,12.44,10.91217044981088,10.934742160197134,9.114107116374667,12.654304388811813,10.310454905939356,11.520594801524977
bpr,12.450000000000001,10.907513056566675,10.930047562255854,9.110227287911501,12.648957534946645,10.306103128146573,11.515659726816242
bpr,12.46,10.902861907399798,10.925417642502792,9.10635248518235,12.643617846532079,10.30175719329942,11.510599175613601
bpr,12.47,10.898216989375836,10.920735980658819,9.102482698380063,12.638285309096265,10.297382775348774,11.505775078804964
bpr,12.48,10.893578289596938,10.916060612713633,9.098617917722775,12.632959908211665,10.292976221798472,11.500943541937367
bpr,12.49,10.888945795201687,10.91139152548856,9.094758133453825,12.627641629494889,10.288555341644932,11.495949073103045
bpr,12.5,10.884319493364984,10.906703343872783,9.090903335841666,12.622330458606521,10.28420505905337,11.490945566816837
bpr,12.51,10.879699371297916,10.901993339349414,9.0870535151798,12.617026381250966,10.279828003614597,11.485948713254498
bpr,12.52,10.875085416247641,10.89729435310154,9.083208661786673,12.61172938317627,10.275474221250645,11.480958498325911
bpr,12.530000000000001,10.870477615497258,10.892710505210374,9.079368766005599,12.606439450173959,10.271134813012235,11.475974907982156
bpr,12.540000000000001,10.865875956365691,10.888132857131579,9.075533818204685,12.6010601361296,10.266755460870895,11.470997928215347
bpr,12.55,10.86128042620757,10.883508163910275,9.071703808776736,12.595443724347772,10.262345306232945,11.465983950680034
bpr,12.56,10.8566910124131,10.878882675821695,9.067878728139188,12.58983481113313,10.257959558396083,11.460960438580717
bpr,12.57,10.852107702407947,10.874263364348149,9.06405856673401,12.584233380783107,10.25358982088776,11.455961680186972
bpr,12.58,10.847530483653122,10.869675736475028,9.060243315027638,12.578639417643636,10.249182959586927,11.451018656304129
bpr,12.59,10.842959343644855,10.86510885376214,9.056432963510883,12.573295009462516,10.244766901624889,11.446259264508544
bpr,12.6,10.83839426991448,10.860548118145068,9.05262750269885,12.568094293725594,10.240400518627679,11.441506251913589
bpr,12.61,10.833835250028311,10.855993516902092,9.048826923130875,12.56290075634282,10.236140689500122,11.436759605341187
bpr,12.620000000000001,10.829282271587532,10.85139696849977,9.04503121537042,12.557822641358769,10.23188105422453,11.43201931165125
bpr,12.63,10.824735322228078,10.846902666828719,9.041240370005013,12.553081584745788,10.227565360911917,11.427264311447274
bpr,12.64,10.820194389620506,10.842366392731712,9.037454377646158,12.548347374887564,10.223255342299323,11.422374411920869
bpr,12.65,10.815659461469899,10.83779408297658,9.033673228929262,12.543606999756218,10.218950986825,11.417550514858245
bpr,12.66,10.81113052551573,10.833282382020624,9.029896914513555,12.53842851679119,10.214652282958225,11.412840222375035
bpr,12.67,10.806607569531764,10.828794023337066,9.026125425082009,12.53325689104724,10.210301343823097,11.408092019366801
bpr,12.68,10.802090581325926,10.824282009468503,9.022358751341265,12.528092108988208,10.206031742478217,11.403350085090622
bpr,12.69,10.797579548740197,10.819794484376423,9.01859688402155,12.52292693883918,10.201773351913701,11.398513066715696
bpr,12.700000000000001,10.793074459650498,10.815322455658793,9.014839813876605,12.517761850843412,10.197516700758367,11.393660043508639
bpr,12.71,10.788575301966576,10.810811503303341,9.011087531683609,12.512603567210023,10.193256816517337,11.388813364600079
bpr,12.72,10.784082063631887,10.806279242397821,9.007340028243092,12.507518102648149,10.189002512706438,11.383973016830057
bpr,12.73,10.779594732623488,10.801753073611952,9.003597294378874,12.502545500492985,10.184753778022168,11.379282723520179
bpr,12.74,10.775113296951922,10.797232984443227,8.999859320937977,12.4975795322927,10.180510601191228,11.37471575561902
bpr,12.75,10.770637744661103,10.79271896242363,8.996126098790555,12.492620185206954,10.176272970970425,11.370154984641161
bpr,12.76,10.766168063828214,10.788210995119506,8.992397618829814,12.487667446433317,10.172040876146582,11.36560039798534
bpr,12.77,10.761704242563583,10.783709070131465,8.988673871971953,12.48272130320713,10.167814305536437,11.361051983086032
bpr,12.780000000000001,10.757246269010583,10.779224212266097,8.984954849156063,12.477630347736286,10.163593247986544,11.356451672864974
bpr,12.790000000000001,10.752794131345517,10.774912316469962,8.981240541344073,12.472457814543416,10.159377692373189,11.351808525190467
bpr,12.8,10.748347817777505,10.770464645631652,8.977530939520674,12.467291236454223,10.155167627602285,11.347174843033995
bpr,12.81,10.743907316548384,10.766108676945953,8.973826034693237,12.462125675908423,10.150963042609284,11.34256069566246
bpr,12.82,10.739472615932588,10.76159883186234,8.970125817891741,12.456966765050216,10.146763926359078,11.337919809645072
bpr,12.83,10.735043704237045,10.757123859422935,8.966430280168712,12.451814491007138,10.142575947655711,11.333206666634108
bpr,12.84,10.73062056980107,10.75270387026897,8.962739412599136,12.446668840945183,10.138394845626117,11.328377208513768
bpr,12.85,10.726203200996256,10.7482162562087,8.959053206280393,12.44152980206869,10.134222678947038,11.323553883233611
bpr,12.86,10.721791586226367,10.743710211424766,8.955371652332182,12.436397361620173,10.130041927753767,11.318736678107548
bpr,12.870000000000001,10.717385713927223,10.739215140846403,8.951694741896452,12.431271506880188,10.125858162197003,11.313925580486337
bpr,12.88,10.712985572566614,10.734862197698366,8.948022466137333,12.426152225167199,10.12167976721059,11.309120577757461
bpr,12.89,10.708591150644168,10.730476475171342,8.944354816241056,12.421039503837415,10.117506731990279,11.304475511476344
bpr,12.9,10.704202436691267,10.72606457965328,8.940691783415895,12.416033683609557,10.113355556396915,11.299975815770546
bpr,12.91,10.699819419270925,10.721658387861828,8.937033358892085,12.41119324407446,10.109257317571393,11.295409080037121
bpr,12.92,10.695442086977698,10.717245634802282,8.933379533921753,12.406338859194836,10.105174853601106,11.290753246809066
bpr,12.93,10.691070428437568,10.712832519597363,8.929730299778853,12.40125769961546,10.10104667211229,11.286103271560295
bpr,12.94,10.686704432307847,10.708425010788579,8.926085647759095,12.39618312083741,10.096923835414161,11.281459142416924
bpr,12.950000000000001,10.682344087277068,10.703969743616156,8.922445569179878,12.391115110140166,10.092812272561632,11.277014057474833
bpr,12.96,10.677989382064881,10.699531364114634,8.918810055380206,12.386053654840918,10.08871245673756,11.272649768232952
bpr,12.97,10.673640305421959,10.695135492506907,8.915179097720642,12.380998742294384,10.084617968622386,11.268277416278318
bpr,12.98,10.669296846129884,10.690745252751361,8.911552687583228,12.375950359892721,10.08052879765124,11.26374299271849
bpr,12.99,10.66495899300105,10.686360633450942,8.907930816371405,12.370943526784869,10.076446879534888,11.259091221878165
bpr,13,10.660626734878567,10.681981623240022,8.904313475509968,12.36598359444792,10.072377568379125,11.254445421159367
bpr,13.01,10.65630006063615,10.677608210784303,8.900700656444988,12.36103008611284,10.06831354511446,11.249805578489369
bpr,13.02,10.651978959178024,10.673221841232934,8.897092350643732,12.35608298953556,10.064188160426696,11.245262801633942
bpr,13.030000000000001,10.64766341943882,10.668832897758742,8.893488549594617,12.351142292507916,10.060136179340844,11.240774991183255
bpr,13.040000000000001,10.643353430383478,10.664449478809908,8.889889244807135,12.346239676924196,10.056100078392998,11.236268263029505
bpr,13.05,10.639048981007148,10.660071573201527,8.886294427811777,12.341352968415672,10.052069204940315,11.231717684215017
bpr,13.06,10.634750060335088,10.655699169779648,8.882704090159983,12.336472828284412,10.047987938699405,11.227172911537972
bpr,13.07,10.630456657422567,10.651379326551071,8.879118223424058,12.331599243780401,10.043947264314568,11.22266782796769
bpr,13.08,10.626168761354759,10.647074900453601,8.875536819197126,12.326726591400252,10.03991178307145,11.218166362785777
bpr,13.09,10.62188636124666,10.642740047661434,8.871959869093049,12.321855860054118,10.03589115969387,11.213648254817048
bpr,13.1,10.617609446242973,10.638331300639285,8.868387364746367,12.316991645704533,10.031869675333851,11.209020656406269
bpr,13.11,10.613338005518028,10.633928126739999,8.864819297812232,12.31213393575178,10.02784867837169,11.204385839035812
bpr,13.120000000000001,10.609072028275667,10.629635949238082,8.86125565996635,12.307282717632445,10.023832853527002,11.199930994378569
bpr,13.13,10.604811503749161,10.62536461291506,8.857696442904906,12.302437978819334,10.01975874787229,11.19549758956746
bpr,13.14,10.60055642120111,10.621019901488335,8.854141638344506,12.297599706821305,10.015717764493337,11.191040775662195
bpr,13.15,10.596306769923341,10.616681814105744,8.85059123802211,12.292767889183136,10.011832336291425,11.186565320107155
bpr,13.16,10.592062539236819,10.612349209822419,8.847045233694972,12.287942513485433,10.007795456740675,11.182086642543906
bpr,13.17,10.587823718491553,10.608030135452776,8.843503617140575,12.283123567344461,10.00375868677998,11.177615414042512
bpr,13.18,10.583590297066493,10.603838624755156,8.839966380156572,12.278311038412024,9.999660511563917,11.173214979673453
bpr,13.19,10.579362264369445,10.599561320758813,8.836433514560705,12.273504914375357,9.995567492109606,11.168820285123452
bpr,13.200000000000001,10.575139609836969,10.595236260423357,8.832905012190771,12.26870518295697,9.991481010188352,11.16438329674553
bpr,13.21,10.57092232293429,10.590965195940072,8.829380864904538,12.263688127108392,9.987432956531393,11.159842255779504
bpr,13.22,10.566710393155205,10.586727753182547,8.825861064579692,12.258652951475687,9.98345475643333,11.15530644303292
bpr,13.23,10.562503810021985,10.582505073002778,8.822345603113769,12.25362404628767,9.979481604080894,11.150776496777276
bpr,13.24,10.558302563085286,10.578349035146715,8.818834472424097,12.248700992027251,9.97547823290812,11.146252405301993
bpr,13.25,10.554106641924056,10.574253613760984,8.81532766444774,12.243894376422741,9.971391341878082,11.141734156929186
bpr,13.26,10.549916036145445,10.570141860916959,8.81182517114143,12.239093890882907,9.967311607121875,11.137221740013548
bpr,13.27,10.545730735384707,10.565926554768815,8.808326984481502,12.234299524019573,9.963244939673249,11.132729388027942
bpr,13.280000000000001,10.541550729305115,10.561798516014024,8.804695520562168,12.2295112644773,9.959364451705172,11.128318070621711
bpr,13.290000000000001,10.537376007597869,10.557671303014597,8.801054353295827,12.22472910093327,9.95550711265925,11.123859437065597
bpr,13.3,10.533206559982004,10.553465604819436,8.797417636769175,12.21995302209718,9.951587973170321,11.119370197558023
bpr,13.31,10.529042376204295,10.549138582177994,8.793785362670228,12.215183016711103,9.947654632099486,11.114871041368064
bpr,13.32,10.524883446039178,10.544949297367001,8.790157522706764,12.210419073549367,9.943595326263907,11.110377482319596
bpr,13.33,10.52072975928865,10.540781251165718,8.786534108606276,12.205661181418467,9.939510378233486,11.105886153958817
bpr,13.34,10.51658130578219,10.536546373613668,8.782915112115909,12.20090932915691,9.935454105111749,11.10137510154859
bpr,13.35,10.512438075376652,10.532272684435636,8.779300525002402,12.196163505635122,9.93158620994755,11.096869602175289
bpr,13.36,10.508300057956202,10.528048683280009,8.775690339052028,12.191423699755312,9.927743789149208,11.092369644875209
bpr,13.370000000000001,10.504167243432203,10.523842691553053,8.772084546070545,12.18668990045137,9.923930901987719,11.087892354507266
bpr,13.38,10.500039621743152,10.519795259247392,8.76848313788312,12.18196209668875,9.920122764998471,11.083458344238844
bpr,13.39,10.495917182854575,10.515722353276445,8.764886106334288,12.177240277464339,9.916323172602414,11.0789943971744
bpr,13.4,10.49179991675894,10.51158467432565,8.761293443287892,12.172887227842,9.91254101132522,11.07450943847744
bpr,13.41,10.48768781347558,10.507452105499413,8.75770514062702,12.168569755241638,9.908704638863389,11.07007406162587
bpr,13.42,10.483580863050605,10.503324636818643,8.754121190253944,12.164258230181463,9.904885243750392,11.065655485462678
bpr,13.43,10.479479055556803,10.49920362002957,8.750541584090081,12.159952641454929,9.901063584062321,11.061242488585226
bpr,13.44,10.475382381093572,10.495086228690202,8.74696631407592,12.155557283900807,9.89719419552656,11.05683506006565
bpr,13.450000000000001,10.471290829786819,10.490973963751333,8.743395372170967,12.150928866796507,9.893329643610484,11.05248497962225
bpr,13.46,10.467204391788881,10.486866815216434,8.739828750353704,12.14630653242654,9.889469918999922,11.048209661740778
bpr,13.47,10.463123057278445,10.482764773115871,8.73626644062151,12.141674726630052,9.885548150651248,11.043923031004848
bpr,13.48,10.459046816460452,10.478667827506845,8.732708434990625,12.137043016632274,9.881648994767346,11.039576630266124
bpr,13.49,10.454975659566022,10.474575968473296,8.72915472549609,12.131959574916023,9.877843320010548,11.035315702913474
bpr,13.5,10.450909576852366,10.47048918612581,8.725605304191678,12.126856740417157,9.874046003188083,11.031039281110298
bpr,13.51,10.446848558602701,10.46640747060156,8.722060163149859,12.121759895588525,9.870157860660996,11.0268475939844
bpr,13.52,10.44279259512617,10.462343707102324,8.718519294461734,12.116663904337628,9.86624747262749,11.022654000381962
bpr,13.530000000000001,10.438741676757754,10.458332470365049,8.71502869034674,12.111745486932556,9.862376454011152,11.018457523730632
bpr,13.540000000000001,10.434695793858197,10.454326285657885,8.71162458316499,12.10710564887895,9.858538642432638,11.01422186156577
bpr,13.55,10.430654936813916,10.450291317633909,8.708224599316303,12.102471621104241,9.85472182855215,11.009958809527422
bpr,13.56,10.42661909603692,10.446209183559166,8.70482873126431,12.097843393132026,9.850909753964428,11.005808265574395
bpr,13.57,10.422588261964728,10.442132059435234,8.701436971490654,12.09322095451534,9.847102409594443,11.001580743287361
bpr,13.58,10.418562425060294,10.438059935550404,8.698050590154278,12.088604294836543,9.843299786390396,10.997270338213204
bpr,13.59,10.414541575811914,10.43396765436566,8.694672684964083,12.083993403707211,9.839503892029887,10.992965094954904
bpr,13.6,10.410525704733157,10.429853075765337,8.69129885879201,12.079388270768035,9.835698435160092,10.988665003648215
